uncertainty_level,freeze_size,lam,method,seed,total_cost_mean,operational_cost_mean,changed_actions_total,runtime_mean_sec,fallback_rate
medium,3,0.5,event_triggered_no_stability,38,7.022222222222221,7.022222222222221,0,6.020516157150269e-05,1.0
medium,3,0.5,event_triggered_no_stability,39,7.0,7.0,0,5.8687602480252586e-05,1.0
medium,3,0.5,mpc,20,17.045048068681265,8.052680311890839,46,0.00012580429514249167,0.0
medium,3,0.5,mpc,21,22.763501562323526,8.276315789473685,59,0.0001275152899324894,0.0
medium,3,0.5,mpc,22,11.564330746956372,6.033333333333333,35,0.00011731646955013276,0.0
medium,3,0.5,mpc,23,18.381153624091468,7.4375,72,0.00012426295628150305,0.0
medium,3,0.5,mpc,24,17.78336596903899,8.049479166666666,69,0.00012841572364171347,0.0
medium,3,0.5,mpc,25,13.605426254138667,7.333333333333334,22,0.0001253980611051832,0.0
medium,3,0.5,mpc,26,12.367481636605902,6.148940058479532,36,0.000126531140671836,0.0
medium,3,0.5,mpc,27,15.870314684951552,7.675438596491229,43,0.00013180077075958252,0.0
medium,3,0.5,mpc,28,17.340069801475234,7.457706766917295,72,0.00012726203671523502,0.0
medium,3,0.5,mpc,29,14.503303198443442,6.527777777777778,30,0.0001246084769566854,0.0
medium,3,0.5,mpc,30,18.883862384443635,7.625,57,0.0001302529126405716,0.0
medium,3,0.5,mpc,31,17.404520009280596,7.8315789473684205,41,0.00012894459068775178,0.0
medium,3,0.5,mpc,32,16.970516197715195,7.42006754855052,57,0.0001296881924976002,0.0
medium,3,0.5,mpc,33,16.876404916697407,5.803626543209877,58,0.00011965177125400967,0.0
medium,3,0.5,mpc,34,20.25611912363514,7.8464912280701755,36,0.00013798289000988007,0.0
medium,3,0.5,mpc,35,19.65554588679618,7.598976608187134,63,0.0001285200317700704,0.0
medium,3,0.5,mpc,36,23.119060313145205,8.90969387755102,54,0.00014062758002962385,0.0
medium,3,0.5,mpc,37,17.19603415458456,9.0514652014652,60,0.00013391587596673233,0.0
medium,3,0.5,mpc,38,23.539845515438813,8.619761904761905,124,0.0001300451656182607,0.0
medium,3,0.5,mpc,39,20.659145836162867,7.5,48,0.00012299790978431702,0.0
medium,3,0.5,sarcrp,20,7.055555555555556,7.055555555555556,0,6.117878688706292e-05,1.0
medium,3,0.5,sarcrp,21,7.048611111111111,7.048611111111111,0,0.07824296783655882,1.0
medium,3,0.5,sarcrp,22,7.066666666666667,7.066666666666667,0,5.824789404869079e-05,1.0
medium,3,0.5,sarcrp,23,7.020833333333333,7.020833333333333,0,5.6999114652474724e-05,1.0
medium,3,0.5,sarcrp,24,7.076388888888888,7.076388888888888,0,0.05728910118341446,1.0
medium,3,0.5,sarcrp,25,7.095238095238095,7.095238095238095,0,6.542461259024484e-05,1.0
medium,3,0.5,sarcrp,26,7.061728395061729,7.061728395061729,0,6.237957212660048e-05,1.0
medium,3,0.5,sarcrp,27,7.0092592592592595,7.0092592592592595,0,6.190728810098436e-05,1.0
medium,3,0.5,sarcrp,28,7.053571428571429,7.053571428571429,0,0.0434537266514131,1.0
medium,3,0.5,sarcrp,29,7.027777777777778,7.027777777777778,0,5.981139838695526e-05,1.0
medium,3,0.5,sarcrp,30,7.0,7.0,0,5.7208817452192307e-05,1.0
medium,3,0.5,sarcrp,31,7.066666666666667,7.066666666666667,0,0.0691797524690628,1.0
medium,3,0.5,sarcrp,32,7.126262626262626,7.126262626262626,0,0.11306325481696562,1.0
medium,3,0.5,sarcrp,33,7.052469135802468,7.052469135802468,0,0.14358727551168865,1.0
medium,3,0.5,sarcrp,34,7.013888888888888,7.013888888888888,0,6.603201230367024e-05,1.0
medium,3,0.5,sarcrp,35,7.064814814814815,7.064814814814815,0,0.06954325901137458,1.0
medium,3,0.5,sarcrp,36,7.059523809523809,7.059523809523809,0,6.121663110596793e-05,1.0
medium,3,0.5,sarcrp,37,7.117521367521368,7.117521367521368,0,0.05322895342340836,1.0
medium,3,0.5,sarcrp,38,7.022222222222221,7.022222222222221,0,5.765433112780253e-05,1.0
medium,3,0.5,sarcrp,39,7.0,7.0,0,5.760788917541504e-05,1.0
medium,3,1.0,static,20,7.055555555555556,7.055555555555556,0,2.3717681566874185e-07,1.0
medium,3,1.0,static,21,7.048611111111111,7.048611111111111,0,1.969747245311737e-07,1.0
medium,3,1.0,static,22,7.066666666666667,7.066666666666667,0,2.0265579223632812e-07,1.0
medium,3,1.0,static,23,7.020833333333333,7.020833333333333,0,1.9309421380360922e-07,1.0
medium,3,1.0,static,24,7.076388888888888,7.076388888888888,0,1.9371509552001953e-07,1.0
medium,3,1.0,static,25,7.095238095238095,7.095238095238095,0,2.1500246865408762e-07,1.0
medium,3,1.0,static,26,7.061728395061729,7.061728395061729,0,2.0364920298258463e-07,1.0
medium,3,1.0,static,27,7.0092592592592595,7.0092592592592595,0,2.0199351840549045e-07,1.0
medium,3,1.0,static,28,7.053571428571429,7.053571428571429,0,1.7721738134111676e-07,1.0
medium,3,1.0,static,29,7.027777777777778,7.027777777777778,0,2.0985802014668783e-07,1.0
medium,3,1.0,static,30,7.0,7.0,0,1.8579885363578796e-07,1.0
medium,3,1.0,static,31,7.066666666666667,7.066666666666667,0,1.9706785678863525e-07,1.0
medium,3,1.0,static,32,7.126262626262626,7.126262626262626,0,1.9032846797596326e-07,1.0
medium,3,1.0,static,33,7.052469135802468,7.052469135802468,0,1.9661254352993436e-07,1.0
medium,3,1.0,static,34,7.013888888888888,7.013888888888888,0,2.1979212760925293e-07,1.0
medium,3,1.0,static,35,7.064814814814815,7.064814814814815,0,1.8874804178873697e-07,1.0
medium,3,1.0,static,36,7.059523809523809,7.059523809523809,0,2.096806253705706e-07,1.0
medium,3,1.0,static,37,7.117521367521368,7.117521367521368,0,1.928554131434514e-07,1.0
medium,3,1.0,static,38,7.022222222222221,7.022222222222221,0,1.8676122029622396e-07,1.0
medium,3,1.0,static,39,7.0,7.0,0,2.086162567138672e-07,1.0
medium,3,1.0,full_reopt,20,17.045048068681265,8.052680311890839,46,9.010566605461968e-05,0.0
medium,3,1.0,full_reopt,21,29.105354890384852,6.763774671052632,79,8.632615208625793e-05,0.0
medium,3,1.0,full_reopt,22,18.885856658365476,6.8052777777777775,65,8.748024702072143e-05,0.0
medium,3,1.0,full_reopt,23,24.867547844800963,6.9379084967320255,111,8.511884758869807e-05,0.0
medium,3,1.0,full_reopt,24,23.668219022918905,7.4356641962340495,97,8.450789997975032e-05,0.0
medium,3,1.0,full_reopt,25,19.362698553598868,6.722689075630252,38,8.33789152758462e-05,0.0
medium,3,1.0,full_reopt,26,20.65314959011075,5.454089506172839,60,7.930191026793586e-05,0.0
medium,3,1.0,full_reopt,27,15.4958712031151,7.231481481481483,46,8.424661225742764e-05,0.0
medium,3,1.0,full_reopt,28,19.900167560305086,4.939975990396158,98,8.416388716016497e-05,0.0
medium,3,1.0,full_reopt,29,13.985077369858395,6.527777777777778,30,8.201226592063904e-05,0.0
medium,3,1.0,full_reopt,30,24.280714283211093,3.75,75,7.423106580972672e-05,0.0
medium,3,1.0,full_reopt,31,31.085932856041563,7.305555555555555,95,8.432865142822265e-05,0.0
medium,3,1.0,full_reopt,32,22.904640095627926,4.919953208556151,88,7.75456428527832e-05,0.0
medium,3,1.0,full_reopt,33,25.175025716570403,4.788194444444445,76,8.137358559502495e-05,0.0
medium,3,1.0,full_reopt,34,22.4117757379817,7.1805555555555545,46,9.002536535263062e-05,0.0
medium,3,1.0,full_reopt,35,25.671958855234557,7.250350413069713,88,9.312480688095093e-05,0.0
medium,3,1.0,full_reopt,36,23.119060313145205,8.90969387755102,54,9.442440101078578e-05,0.0
medium,3,1.0,full_reopt,37,15.117825406515182,5.785595776772246,64,8.654164580198434e-05,0.0
medium,3,1.0,full_reopt,38,23.909719205209687,8.486666666666668,122,9.476964672406514e-05,0.0
medium,3,1.0,full_reopt,39,20.6762949362636,7.0,52,8.990677694479625e-05,0.0
medium,3,1.0,periodic,20,9.80236207381556,7.609649122807018,11,1.1272314522001478e-05,0.8888888888888888
medium,3,1.0,periodic,21,11.830610914628794,7.013888888888888,16,1.2259464710950851e-05,0.875
medium,3,1.0,periodic,22,14.896728287699409,7.705263157894737,33,1.8870085477828978e-05,0.8
medium,3,1.0,periodic,23,13.431175772777998,7.604575163398692,32,1.5580405791600544e-05,0.8333333333333334
medium,3,1.0,periodic,24,14.905014667414036,7.991593567251461,35,1.5691233177979786e-05,0.8333333333333334
medium,3,1.0,periodic,25,12.553365832360317,6.6232492997198875,16,1.2990087270736694e-05,0.8571428571428571
medium,3,1.0,periodic,26,9.601117121017124,5.385802469135802,17,9.903891219033136e-06,0.8888888888888888
medium,3,1.0,periodic,27,10.171749656918756,8.119444444444445,13,1.1664297845628527e-05,0.8888888888888888
medium,3,1.0,periodic,28,8.585964374252432,4.868939883645766,28,1.2451250638280595e-05,0.8571428571428571
medium,3,1.0,periodic,29,9.45097152174076,6.694444444444444,10,1.6807268063227337e-05,0.8333333333333334
medium,3,1.0,periodic,30,11.930644772029144,6.5,17,1.1147931218147278e-05,0.875
medium,3,1.0,periodic,31,15.150046380834407,6.5058823529411764,33,1.7817318439483643e-05,0.8
medium,3,1.0,periodic,32,11.401899909670947,5.884135472370766,30,1.729618419300426e-05,0.8181818181818182
medium,3,1.0,periodic,33,10.26436375255363,5.943287037037036,16,1.1565784613291422e-05,0.8888888888888888
medium,3,1.0,periodic,34,12.901663128283717,7.6805555555555545,15,1.632856825987498e-05,0.8333333333333334
medium,3,1.0,periodic,35,11.014725927904335,8.181481481481482,15,1.0943661133448282e-05,0.8888888888888888
medium,3,1.0,periodic,36,11.590851314503936,8.343537414965986,13,1.4421130929674422e-05,0.8571428571428571
medium,3,1.0,periodic,37,9.515539778036866,5.708371040723981,25,1.313508703158452e-05,0.8461538461538461
medium,3,1.0,periodic,38,13.442418495435646,8.154152046783626,40,1.8762548764546714e-05,0.8
medium,3,1.0,periodic,39,10.447050959800473,6.666666666666667,12,1.4847765366236368e-05,0.8333333333333334
medium,3,1.0,event_triggered_no_stability,20,7.055555555555556,7.055555555555556,0,6.012577149603102e-05,1.0
medium,3,1.0,event_triggered_no_stability,21,7.048611111111111,7.048611111111111,0,0.0781141179613769,1.0
medium,3,1.0,event_triggered_no_stability,22,7.066666666666667,7.066666666666667,0,6.706602871418e-05,1.0
medium,3,1.0,event_triggered_no_stability,23,7.020833333333333,7.020833333333333,0,5.966114501158396e-05,1.0
medium,3,1.0,event_triggered_no_stability,24,7.076388888888888,7.076388888888888,0,0.05288344963143269,1.0
medium,3,1.0,event_triggered_no_stability,25,7.095238095238095,7.095238095238095,0,6.296166351863317e-05,1.0
medium,3,1.0,event_triggered_no_stability,26,7.061728395061729,7.061728395061729,0,6.168459852536519e-05,1.0
medium,3,1.0,event_triggered_no_stability,27,7.0092592592592595,7.0092592592592595,0,5.9518963098526e-05,1.0
medium,3,1.0,event_triggered_no_stability,28,7.053571428571429,7.053571428571429,0,0.04865183388548238,1.0
medium,3,1.0,event_triggered_no_stability,29,7.027777777777778,7.027777777777778,0,6.068497896194458e-05,1.0
medium,3,1.0,event_triggered_no_stability,30,7.0,7.0,0,5.776481702923775e-05,1.0
medium,3,1.0,event_triggered_no_stability,31,7.066666666666667,7.066666666666667,0,0.06307247020304203,1.0
medium,3,1.0,event_triggered_no_stability,32,7.126262626262626,7.126262626262626,0,0.11824846843426878,1.0
medium,3,1.0,event_triggered_no_stability,33,7.052469135802468,7.052469135802468,0,0.14379763189289305,1.0
medium,3,1.0,event_triggered_no_stability,34,7.013888888888888,7.013888888888888,0,6.511000295480092e-05,1.0
medium,3,1.0,event_triggered_no_stability,35,7.064814814814815,7.064814814814815,0,0.06972997801171409,1.0
medium,3,1.0,event_triggered_no_stability,36,7.059523809523809,7.059523809523809,0,6.826594471931458e-05,1.0
medium,3,1.0,event_triggered_no_stability,37,7.117521367521368,7.117521367521368,0,0.04864051938056946,1.0
medium,3,1.0,event_triggered_no_stability,38,7.022222222222221,7.022222222222221,0,6.568084160486857e-05,1.0
medium,3,1.0,event_triggered_no_stability,39,7.0,7.0,0,6.203725934028625e-05,1.0
medium,3,1.0,mpc,20,17.045048068681265,8.052680311890839,46,0.00012885489397578768,0.0
medium,3,1.0,mpc,21,22.763501562323526,8.276315789473685,59,0.00012409500777721405,0.0
medium,3,1.0,mpc,22,11.564330746956372,6.033333333333333,35,0.00011576078832149505,0.0
medium,3,1.0,mpc,23,18.381153624091468,7.4375,72,0.00012174683312575023,0.0
medium,3,1.0,mpc,24,17.78336596903899,8.049479166666666,69,0.00012943955759207407,0.0
medium,3,1.0,mpc,25,13.605426254138667,7.333333333333334,22,0.00012490312967981611,0.0
medium,3,1.0,mpc,26,12.367481636605902,6.148940058479532,36,0.00011778001983960469,0.0
medium,3,1.0,mpc,27,15.870314684951552,7.675438596491229,43,0.0001227056814564599,0.0
medium,3,1.0,mpc,28,17.340069801475234,7.457706766917295,72,0.00012776335435254232,0.0
medium,3,1.0,mpc,29,14.503303198443442,6.527777777777778,30,0.000131323312719663,0.0
medium,3,1.0,mpc,30,18.883862384443635,7.625,57,0.0001284182071685791,0.0
medium,3,1.0,mpc,31,17.404520009280596,7.8315789473684205,41,0.0001287296414375305,0.0
medium,3,1.0,mpc,32,16.970516197715195,7.42006754855052,57,0.00012142245065082203,0.0
medium,3,1.0,mpc,33,16.876404916697407,5.803626543209877,58,0.0001193305684460534,0.0
medium,3,1.0,mpc,34,20.25611912363514,7.8464912280701755,36,0.0001241335024436315,0.0
medium,3,1.0,mpc,35,19.65554588679618,7.598976608187134,63,0.00012919679284095764,0.0
medium,3,1.0,mpc,36,23.119060313145205,8.90969387755102,54,0.00013943868024008616,0.0
medium,3,1.0,mpc,37,17.19603415458456,9.0514652014652,60,0.00012820987747265742,0.0
medium,3,1.0,mpc,38,23.539845515438813,8.619761904761905,124,0.00012936443090438843,0.0
medium,3,1.0,mpc,39,20.659145836162867,7.5,48,0.00013427436351776123,0.0
medium,3,1.0,sarcrp,20,7.055555555555556,7.055555555555556,0,6.086255113283793e-05,1.0
medium,3,1.0,sarcrp,21,7.048611111111111,7.048611111111111,0,0.08557259617373347,1.0
medium,3,1.0,sarcrp,22,7.066666666666667,7.066666666666667,0,5.8962032198905945e-05,1.0
medium,3,1.0,sarcrp,23,7.020833333333333,7.020833333333333,0,5.804033329089483e-05,1.0
medium,3,1.0,sarcrp,24,7.076388888888888,7.076388888888888,0,0.053213611245155334,1.0
medium,3,1.0,sarcrp,25,7.095238095238095,7.095238095238095,0,6.275357944624764e-05,1.0
medium,3,1.0,sarcrp,26,7.061728395061729,7.061728395061729,0,6.004050374031067e-05,1.0
medium,3,1.0,sarcrp,27,7.0092592592592595,7.0092592592592595,0,5.6897600491841636e-05,1.0
medium,3,1.0,sarcrp,28,7.053571428571429,7.053571428571429,0,0.04354972818068096,1.0
medium,3,1.0,sarcrp,29,7.027777777777778,7.027777777777778,0,6.359380980332692e-05,1.0
medium,3,1.0,sarcrp,30,7.0,7.0,0,6.049172952771187e-05,1.0
medium,3,1.0,sarcrp,31,7.066666666666667,7.066666666666667,0,0.06896105818450451,1.0
medium,3,1.0,sarcrp,32,7.126262626262626,7.126262626262626,0,0.1136947711083022,1.0
medium,3,1.0,sarcrp,33,7.052469135802468,7.052469135802468,0,0.14756395957536167,1.0
medium,3,1.0,sarcrp,34,7.013888888888888,7.013888888888888,0,6.533227860927582e-05,1.0
medium,3,1.0,sarcrp,35,7.064814814814815,7.064814814814815,0,0.07022905101378758,1.0
medium,3,1.0,sarcrp,36,7.059523809523809,7.059523809523809,0,6.380145038877214e-05,1.0
medium,3,1.0,sarcrp,37,7.117521367521368,7.117521367521368,0,0.054257385146159395,1.0
medium,3,1.0,sarcrp,38,7.022222222222221,7.022222222222221,0,6.199553608894348e-05,1.0
medium,3,1.0,sarcrp,39,7.0,7.0,0,6.181995073954265e-05,1.0
medium,5,0.0,static,20,7.055555555555556,7.055555555555556,0,2.400742636786567e-07,1.0
medium,5,0.0,static,21,7.048611111111111,7.048611111111111,0,1.9278377294540405e-07,1.0
medium,5,0.0,static,22,7.066666666666667,7.066666666666667,0,1.8961727619171142e-07,1.0
medium,5,0.0,static,23,7.020833333333333,7.020833333333333,0,1.8688539663950601e-07,1.0
medium,5,0.0,static,24,7.076388888888888,7.076388888888888,0,1.9712994496027628e-07,1.0
medium,5,0.0,static,25,7.095238095238095,7.095238095238095,0,2.064875194004604e-07,1.0
medium,5,0.0,static,26,7.061728395061729,7.061728395061729,0,2.0613272984822592e-07,1.0
medium,5,0.0,static,27,7.0092592592592595,7.0092592592592595,0,2.032352818383111e-07,1.0
medium,5,0.0,static,28,7.053571428571429,7.053571428571429,0,1.8786106790815082e-07,1.0
medium,5,0.0,static,29,7.027777777777778,7.027777777777778,0,2.3034711678822836e-07,1.0
medium,5,0.0,static,30,7.0,7.0,0,1.9138678908348083e-07,1.0
medium,5,0.0,static,31,7.066666666666667,7.066666666666667,0,1.8328428268432618e-07,1.0
medium,5,0.0,static,32,7.126262626262626,7.126262626262626,0,1.7508864402770996e-07,1.0
medium,5,0.0,static,33,7.052469135802468,7.052469135802468,0,1.8212530348036023e-07,1.0
medium,5,0.0,static,34,7.013888888888888,7.013888888888888,0,2.0116567611694336e-07,1.0
medium,5,0.0,static,35,7.064814814814815,7.064814814814815,0,1.970264646742079e-07,1.0
medium,5,0.0,static,36,7.059523809523809,7.059523809523809,0,2.581093992505755e-07,1.0
medium,5,0.0,static,37,7.117521367521368,7.117521367521368,0,2.0546408799978403e-07,1.0
medium,5,0.0,static,38,7.022222222222221,7.022222222222221,0,2.0364920298258463e-07,1.0
medium,5,0.0,static,39,7.0,7.0,0,2.526988585789998e-07,1.0
medium,5,0.0,full_reopt,20,17.045048068681265,8.052680311890839,46,9.62296293841468e-05,0.0
medium,5,0.0,full_reopt,21,29.105354890384852,6.763774671052632,79,9.038066491484642e-05,0.0
medium,5,0.0,full_reopt,22,18.885856658365476,6.8052777777777775,65,9.010471403598785e-05,0.0
medium,5,0.0,full_reopt,23,24.867547844800963,6.9379084967320255,111,9.067387630542119e-05,0.0
medium,5,0.0,full_reopt,24,23.668219022918905,7.4356641962340495,97,9.170143554608028e-05,0.0
medium,5,0.0,full_reopt,25,19.362698553598868,6.722689075630252,38,9.055648531232561e-05,0.0
medium,5,0.0,full_reopt,26,20.65314959011075,5.454089506172839,60,8.716351456112332e-05,0.0
medium,5,0.0,full_reopt,27,15.4958712031151,7.231481481481483,46,8.444198303752475e-05,0.0
medium,5,0.0,full_reopt,28,19.900167560305086,4.939975990396158,98,7.969247443335397e-05,0.0
medium,5,0.0,full_reopt,29,13.985077369858395,6.527777777777778,30,9.060961504777272e-05,0.0
medium,5,0.0,full_reopt,30,24.280714283211093,3.75,75,7.863016799092293e-05,0.0
medium,5,0.0,full_reopt,31,31.085932856041563,7.305555555555555,95,8.453354239463806e-05,0.0
medium,5,0.0,full_reopt,32,22.904640095627926,4.919953208556151,88,7.768449458208951e-05,0.0
medium,5,0.0,full_reopt,33,25.175025716570403,4.788194444444445,76,7.721409201622009e-05,0.0
medium,5,0.0,full_reopt,34,22.4117757379817,7.1805555555555545,46,8.433374265829723e-05,0.0
medium,5,0.0,full_reopt,35,25.671958855234557,7.250350413069713,88,9.131348795360989e-05,0.0
medium,5,0.0,full_reopt,36,23.119060313145205,8.90969387755102,54,9.438289063317435e-05,0.0
medium,5,0.0,full_reopt,37,15.117825406515182,5.785595776772246,64,7.938880186814528e-05,0.0
medium,5,0.0,full_reopt,38,23.909719205209687,8.486666666666668,122,9.208818276723226e-05,0.0
medium,5,0.0,full_reopt,39,20.6762949362636,7.0,52,8.376315236091614e-05,0.0
medium,5,0.0,periodic,20,9.80236207381556,7.609649122807018,11,1.0616249508327908e-05,0.8888888888888888
medium,5,0.0,periodic,21,11.830610914628794,7.013888888888888,16,1.2093689292669296e-05,0.875
medium,5,0.0,periodic,22,14.896728287699409,7.705263157894737,33,1.994781196117401e-05,0.8
medium,5,0.0,periodic,23,13.431175772777998,7.604575163398692,32,1.567043364048004e-05,0.8333333333333334
medium,5,0.0,periodic,24,14.905014667414036,7.991593567251461,35,1.5809200704097748e-05,0.8333333333333334
medium,5,0.0,periodic,25,12.553365832360317,6.6232492997198875,16,1.2886311326708113e-05,0.8571428571428571
medium,5,0.0,periodic,26,9.601117121017124,5.385802469135802,17,9.433262877994113e-06,0.8888888888888888
medium,5,0.0,periodic,27,10.171749656918756,8.119444444444445,13,1.0829832818773058e-05,0.8888888888888888
medium,5,0.0,periodic,28,8.585964374252432,4.868939883645766,28,1.300897981439318e-05,0.8571428571428571
medium,5,0.0,periodic,29,9.45097152174076,6.694444444444444,10,1.6043583552042644e-05,0.8333333333333334
medium,5,0.0,periodic,30,11.930644772029144,6.5,17,1.1599157005548477e-05,0.875
medium,5,0.0,periodic,31,15.150046380834407,6.5058823529411764,33,1.7823651432991028e-05,0.8
medium,5,0.0,periodic,32,11.401899909670947,5.884135472370766,30,1.5740367499264803e-05,0.8181818181818182
medium,5,0.0,periodic,33,10.26436375255363,5.943287037037036,16,1.0038001669777765e-05,0.8888888888888888
medium,5,0.0,periodic,34,12.901663128283717,7.6805555555555545,15,1.6202529271443684e-05,0.8333333333333334
medium,5,0.0,periodic,35,11.014725927904335,8.181481481481482,15,1.1456509431203207e-05,0.8888888888888888
medium,5,0.0,periodic,36,11.590851314503936,8.343537414965986,13,1.4960765838623047e-05,0.8571428571428571
medium,5,0.0,periodic,37,9.515539778036866,5.708371040723981,25,1.3041095091746403e-05,0.8461538461538461
medium,5,0.0,periodic,38,13.442418495435646,8.154152046783626,40,1.8668919801712035e-05,0.8
medium,5,0.0,periodic,39,10.447050959800473,6.666666666666667,12,1.7544254660606384e-05,0.8333333333333334
medium,5,0.0,event_triggered_no_stability,20,7.055555555555556,7.055555555555556,0,6.38295378949907e-05,1.0
medium,5,0.0,event_triggered_no_stability,21,7.048611111111111,7.048611111111111,0,0.07841215329244733,1.0
medium,5,0.0,event_triggered_no_stability,22,7.066666666666667,7.066666666666667,0,5.956031382083893e-05,1.0
medium,5,0.0,event_triggered_no_stability,23,7.020833333333333,7.020833333333333,0,5.7424729069074e-05,1.0
medium,5,0.0,event_triggered_no_stability,24,7.076388888888888,7.076388888888888,0,0.058134716314574085,1.0
medium,5,0.0,event_triggered_no_stability,25,7.095238095238095,7.095238095238095,0,6.234699061938695e-05,1.0
medium,5,0.0,event_triggered_no_stability,26,7.061728395061729,7.061728395061729,0,5.8210144440333046e-05,1.0
medium,5,0.0,event_triggered_no_stability,27,7.0092592592592595,7.0092592592592595,0,5.7739102178149755e-05,1.0
medium,5,0.0,event_triggered_no_stability,28,7.053571428571429,7.053571428571429,0,0.044869116108332364,1.0
medium,5,0.0,event_triggered_no_stability,29,7.027777777777778,7.027777777777778,0,6.630892554918925e-05,1.0
medium,5,0.0,event_triggered_no_stability,30,7.0,7.0,0,6.359163671731949e-05,1.0
medium,5,0.0,event_triggered_no_stability,31,7.066666666666667,7.066666666666667,0,0.06377805806696416,1.0
medium,5,0.0,event_triggered_no_stability,32,7.126262626262626,7.126262626262626,0,0.12058213962750002,1.0
medium,5,0.0,event_triggered_no_stability,33,7.052469135802468,7.052469135802468,0,0.14749126219087177,1.0
medium,5,0.0,event_triggered_no_stability,34,7.013888888888888,7.013888888888888,0,6.671001513799031e-05,1.0
medium,5,0.0,event_triggered_no_stability,35,7.064814814814815,7.064814814814815,0,0.07153837796714571,1.0
medium,5,0.0,event_triggered_no_stability,36,7.059523809523809,7.059523809523809,0,6.0736600841794696e-05,1.0
medium,5,0.0,event_triggered_no_stability,37,7.117521367521368,7.117521367521368,0,0.05476989281865267,1.0
medium,5,0.0,event_triggered_no_stability,38,7.022222222222221,7.022222222222221,0,6.144344806671142e-05,1.0
medium,5,0.0,event_triggered_no_stability,39,7.0,7.0,0,6.201925377051036e-05,1.0
medium,5,0.0,mpc,20,17.045048068681265,8.052680311890839,46,0.00012548143664995828,0.0
medium,5,0.0,mpc,21,22.763501562323526,8.276315789473685,59,0.0001313299871981144,0.0
medium,5,0.0,mpc,22,11.564330746956372,6.033333333333333,35,0.00012068897485733032,0.0
medium,5,0.0,mpc,23,18.381153624091468,7.4375,72,0.00013419613242149353,0.0
medium,5,0.0,mpc,24,17.78336596903899,8.049479166666666,69,0.0001335203026731809,0.0
medium,5,0.0,mpc,25,13.605426254138667,7.333333333333334,22,0.00012955388852528164,0.0
medium,5,0.0,mpc,26,12.367481636605902,6.148940058479532,36,0.00012270816498332552,0.0
medium,5,0.0,mpc,27,15.870314684951552,7.675438596491229,43,0.0001350806819068061,0.0
medium,5,0.0,mpc,28,17.340069801475234,7.457706766917295,72,0.0001305054341043745,0.0
medium,5,0.0,mpc,29,14.503303198443442,6.527777777777778,30,0.0001339595764875412,0.0
medium,5,0.0,mpc,30,18.883862384443635,7.625,57,0.0001291758380830288,0.0
medium,5,0.0,mpc,31,17.404520009280596,7.8315789473684205,41,0.00012338049709796904,0.0
medium,5,0.0,mpc,32,16.970516197715195,7.42006754855052,57,0.0001246096058325334,0.0
medium,5,0.0,mpc,33,16.876404916697407,5.803626543209877,58,0.00011600429813067119,0.0
medium,5,0.0,mpc,34,20.25611912363514,7.8464912280701755,36,0.00012965500354766846,0.0
medium,5,0.0,mpc,35,19.65554588679618,7.598976608187134,63,0.00012168909112612407,0.0
medium,5,0.0,mpc,36,23.119060313145205,8.90969387755102,54,0.00012658376778875078,0.0
medium,5,0.0,mpc,37,17.19603415458456,9.0514652014652,60,0.00012896095330898577,0.0
medium,5,0.0,mpc,38,23.539845515438813,8.619761904761905,124,0.0001334180434544881,0.0
medium,5,0.0,mpc,39,20.659145836162867,7.5,48,0.00012150841454664867,0.0
medium,5,0.0,sarcrp,20,7.055555555555556,7.055555555555556,0,6.0610887077119616e-05,1.0
medium,5,0.0,sarcrp,21,7.048611111111111,7.048611111111111,0,0.07823802204802632,1.0
medium,5,0.0,sarcrp,22,7.066666666666667,7.066666666666667,0,6.0778483748435975e-05,1.0
medium,5,0.0,sarcrp,23,7.020833333333333,7.020833333333333,0,6.030624111493429e-05,1.0
medium,5,0.0,sarcrp,24,7.076388888888888,7.076388888888888,0,0.054311402762929596,1.0
medium,5,0.0,sarcrp,25,7.095238095238095,7.095238095238095,0,6.447892103876387e-05,1.0
medium,5,0.0,sarcrp,26,7.061728395061729,7.061728395061729,0,6.183443797959221e-05,1.0
medium,5,0.0,sarcrp,27,7.0092592592592595,7.0092592592592595,0,6.127895580397712e-05,1.0
medium,5,0.0,sarcrp,28,7.053571428571429,7.053571428571429,0,0.04848187656274864,1.0
medium,5,0.0,sarcrp,29,7.027777777777778,7.027777777777778,0,6.704653302828471e-05,1.0
medium,5,0.0,sarcrp,30,7.0,7.0,0,6.328476592898369e-05,1.0
medium,5,0.0,sarcrp,31,7.066666666666667,7.066666666666667,0,0.06498819887638092,1.0
medium,5,0.0,sarcrp,32,7.126262626262626,7.126262626262626,0,0.12129332633181052,1.0
medium,5,0.0,sarcrp,33,7.052469135802468,7.052469135802468,0,0.1479798580209414,1.0
medium,5,0.0,sarcrp,34,7.013888888888888,7.013888888888888,0,6.72688086827596e-05,1.0
medium,5,0.0,sarcrp,35,7.064814814814815,7.064814814814815,0,0.07089286835657226,1.0
medium,5,0.0,sarcrp,36,7.059523809523809,7.059523809523809,0,5.985636796270098e-05,1.0
medium,5,0.0,sarcrp,37,7.117521367521368,7.117521367521368,0,0.0491841913988957,1.0
medium,5,0.0,sarcrp,38,7.022222222222221,7.022222222222221,0,5.7291487852732344e-05,1.0
medium,5,0.0,sarcrp,39,7.0,7.0,0,5.787921448548635e-05,1.0
medium,5,0.5,static,20,7.055555555555556,7.055555555555556,0,2.3469328880310059e-07,1.0
